Date,temperature,Wavelet_Coefficients,Anomalies
1987-11-30,21.50333333333333,11.958414162577219,False
1987-12-31,21.970967741935485,11.981018815152908,False
1988-01-31,22.88064516129032,12.096688268122511,False
1988-02-29,21.89655172413793,12.153832097509694,False
1988-03-31,24.38064516129032,12.167600190586166,False
1988-04-30,24.78333333333333,12.377256969654216,False
1988-05-31,24.843870967741932,12.246712691255533,False
1988-06-30,25.061,12.426479867422145,False
1988-07-31,16.040967741935482,12.351346869667251,False
1988-08-31,20.03774193548387,12.33106966028241,False
1988-09-30,21.018666666666665,12.571729733780519,False
1988-10-31,23.03774193548387,12.520645907643148,False
1988-11-30,26.34466666666667,12.727446356655767,False
1988-12-31,26.73774193548387,12.775244614907146,False
1989-01-31,26.156774193548387,12.673592803126374,False
1989-02-28,30.165,12.769978650847909,False
1989-03-31,22.631290322580647,12.854642836007676,False
1989-04-30,22.39,12.601165903359604,False
1989-05-31,22.84193548387097,12.829050446986269,False
1989-06-30,21.586666666666662,12.713409003105154,False
1989-07-31,19.14516129032258,12.816292921163564,False
1989-08-31,18.88387096774193,12.676016363898723,False
1989-09-30,19.816666666666663,12.727550433733644,False
1989-10-31,20.62903225806452,12.591522287240252,False
1989-11-30,22.14333333333333,12.679583160011132,False
1989-12-31,21.000591912644374,12.525270746522756,False
1990-01-31,22.432761229417267,12.573126474450747,False
1990-02-28,21.86972488199596,12.542078962109693,False
1990-03-31,21.86972488199596,12.442216834132168,False
1990-04-30,21.86972488199596,12.43101290625739,False
1990-05-31,21.86972488199596,12.349325699699145,False
1990-06-30,21.86972488199596,12.327516480297875,False
1990-07-31,21.86972488199596,12.318823742087396,False
1990-08-31,21.86972488199596,12.250909122992772,False
1990-09-30,21.86972488199596,12.276313919215811,False
1990-10-31,21.86972488199596,12.25191408651038,False
1990-11-30,21.86972488199596,12.21658652750981,False
1990-12-31,21.86972488199596,12.146813461590277,False
1991-01-31,21.86972488199596,12.068947629825695,False
1991-02-28,21.86972488199596,12.00620620170966,False
1991-03-31,21.86972488199596,12.054195459418604,False
1991-04-30,21.86972488199596,12.005913851365557,False
1991-05-31,21.86972488199596,11.993302765129217,False
1991-06-30,21.86972488199596,11.970177049074993,False
1991-07-31,21.86972488199596,12.00994658724349,False
1991-08-31,21.86972488199596,11.910811179476235,False
1991-09-30,21.86972488199596,11.932421972892662,False
1991-10-31,21.15504591825637,11.902420456470095,False
1991-11-30,21.266666666666666,11.927979486114834,False
1991-12-31,20.89032258064516,11.936641472427413,False
1992-01-31,21.648387096774197,11.932363529215529,False
1992-02-29,23.00689655172414,11.979837424214608,False
1992-03-31,24.787096774193547,12.008133813165736,False
1992-04-30,24.116666666666667,12.022647467955368,False
1992-05-31,23.567741935483877,11.951065072971303,False
1992-06-30,23.03666666666667,12.117421378956474,False
1992-07-31,18.583870967741937,11.996987294999673,False
1992-08-31,17.44516129032258,11.994943583671093,False
1992-09-30,18.846666666666668,12.029157271196159,False
1992-10-31,21.86972488199596,12.120204293609607,False
1992-11-30,19.113333333333333,12.025217107033377,False
1992-12-31,20.783870967741933,11.885704466284297,False
1993-01-31,21.68535074935288,12.005633978736396,False
1993-02-28,21.86972488199596,11.974140805158395,False
1993-03-31,22.93480321058012,11.971254225325096,False
1993-04-30,21.976666666666667,11.973348815758902,False
1993-05-31,22.067741935483877,12.067931718116366,False
1993-06-30,20.69333333333333,12.117112296297556,False
1993-07-31,18.835483870967742,12.078637348792574,False
1993-08-31,19.51935483870968,12.055985543777354,False
1993-09-30,19.89333333333333,12.143561897974251,False
1993-10-31,20.0258064516129,12.09157914148387,False
1993-11-30,21.456666666666667,12.17092115135822,False
1993-12-31,21.90967741935484,12.139100896425072,False
1994-01-31,22.84193548387097,12.25378672997501,False
1994-02-28,24.142857142857142,12.166532925867113,False
1994-03-31,31.41290322580645,12.389508057624838,False
1994-04-30,25.78666666666667,12.452174764953698,False
1994-05-31,23.46451612903226,12.168947917291034,False
1994-06-30,21.066666666666663,12.27505067371411,False
1994-07-31,17.074193548387097,12.13303059981771,False
1994-08-31,17.729032258064517,12.168692001913222,False
1994-09-30,19.40333333333333,12.159118719830767,False
1994-10-31,22.03548387096774,12.18177657713035,False
1994-11-30,22.205963317599466,12.189566037498432,False
1994-12-31,22.39032258064516,12.144880135270764,False
1995-01-31,23.238709677419354,12.117131743562368,False
1995-02-28,24.13214285714286,12.091632370344133,False
1995-03-31,24.896774193548385,12.105663860508628,False
1995-04-30,24.28333333333333,12.159979536053822,False
1995-05-31,23.703225806451613,12.140981846252478,False
1995-06-30,23.203333333333333,12.218963788201805,False
1995-07-31,18.22903225806452,12.197491544933104,False
1995-08-31,18.73225806451613,12.107754184214945,False
1995-09-30,19.98,12.135827616307132,False
1995-10-31,21.80967741935484,12.134942333705268,False
1995-11-30,22.01333333333333,12.122730903420464,False
1995-12-31,21.58612015748374,12.086794725663284,False
1996-01-31,22.55161290322581,12.105712291734331,False
1996-02-29,24.48275862068965,12.134556640665181,False
1996-03-31,24.148387096774197,12.140536294022674,False
1996-04-30,23.366666666666667,12.152025724458586,False
1996-05-31,21.135483870967743,12.087734333295694,False
1996-06-30,19.82333333333333,12.133334216770749,False
1996-07-31,18.64516129032258,12.067151322470759,False
1996-08-31,19.006451612903223,12.046842422070503,False
1996-09-30,20.540000000000003,12.117455416930072,False
1996-10-31,21.74838709677419,12.15114563707486,False
1996-11-30,20.95,12.059773151231953,False
1996-12-31,21.635483870967743,12.033626676709183,False
1997-01-31,21.94193548387097,12.029042238920836,False
1997-02-28,23.485714285714288,12.024678779070701,False
1997-03-31,24.12903225806452,12.074098983172059,False
1997-04-30,23.016666666666666,12.069981386766669,False
1997-05-31,22.0,12.102475427500279,False
1997-06-30,20.67,12.15957061960463,False
1997-07-31,18.296774193548387,12.14184297227072,False
1997-08-31,19.248387096774195,12.08456458718766,False
1997-09-30,21.42,12.190722485052405,False
1997-10-31,20.98064516129032,12.163414339818324,False
1997-11-30,22.03666666666667,12.135105681871952,False
1997-12-31,21.461290322580645,12.178654295388759,False
1998-01-31,22.94193548387097,12.177846006600873,False
1998-02-28,24.014285714285712,12.254655280320389,False
1998-03-31,24.6777153111609,12.246807290027322,False
1998-04-30,26.46,12.369148695660545,False
1998-05-31,23.23225806451613,12.32379253610247,False
1998-06-30,22.196666666666665,12.325102839329569,False
1998-07-31,17.729032258064517,12.327616841679983,False
1998-08-31,17.948387096774194,12.287874755807112,False
1998-09-30,19.773333333333333,12.417959474319671,False
1998-10-31,20.84193548387097,12.393528224286063,False
1998-11-30,22.133333333333333,12.419177095093836,False
1998-12-31,22.561290322580643,12.424911429525622,False
1999-01-31,22.28612015748374,12.373052137043683,False
1999-02-28,24.758551777285422,12.412477972346919,False
1999-03-31,24.929032258064517,12.462802420781836,False
1999-04-30,25.32,12.483884141806561,False
1999-05-31,24.62903225806452,12.562781400336371,False
1999-06-30,23.43,12.606524737948995,False
1999-07-31,17.650636286516,12.617437844401497,False
1999-08-31,18.225806451612904,12.475938091536928,False
1999-09-30,19.773333333333333,12.629207246729106,False
1999-10-31,19.351612903225806,12.550052354854769,False
1999-11-30,21.5,12.598991042773068,False
1999-12-31,22.12903225806452,12.576697787125333,False
2000-01-31,22.6541580492898,12.608635339299223,False
2000-02-29,24.36206896551724,12.6244503535563,False
2000-03-31,25.54516129032258,12.71237917439654,False
2000-04-30,22.10333333333333,12.640992497033993,False
2000-05-31,23.664516129032258,12.623430610815848,False
2000-06-30,22.2,12.77160979825781,False
2000-07-31,18.967741935483872,12.67542613869953,False
2000-08-31,18.703225806451613,12.732611167406851,False
2000-09-30,19.82,12.822856958948002,False
2000-10-31,19.81290322580645,12.864419639468167,False
2000-11-30,21.39333333333333,12.853062343061172,False
2000-12-31,22.567741935483877,12.914864915643353,False
2001-01-31,22.806451612903224,12.861924274640765,False
2001-02-28,25.00357142857143,12.968027096593383,False
2001-03-31,24.12258064516129,12.982496599594047,False
2001-04-30,25.25333333333333,13.038359142925433,False
2001-05-31,23.635483870967743,13.195777798199018,False
2001-06-30,20.1,13.177185515579705,False
2001-07-31,18.448387096774194,13.195482473674879,False
2001-08-31,18.33870967741936,13.224036298990558,False
2001-09-30,20.416666666666668,13.284634783970452,False
2001-10-31,21.825806451612905,13.359434698967682,False
2001-11-30,22.01333333333333,13.373824404055886,False
2001-12-31,22.793548387096774,13.383576694512806,False
2002-01-31,22.94193548387097,13.467923045445927,False
2002-02-28,25.07857142857143,13.49514738981487,False
2002-03-31,24.55483870967742,13.580827548533536,False
2002-04-30,24.90333333333333,13.548094978369448,False
2002-05-31,25.458064516129035,13.64626064265695,False
2002-06-30,22.05333333333333,13.624641535041892,False
2002-07-31,20.187096774193545,13.589171175224006,False
2002-08-31,19.661290322580644,13.615612651325643,False
2002-09-30,20.666972488199598,13.690046056608805,False
2002-10-31,22.864516129032257,13.730258711622888,False
2002-11-30,23.14,13.747719398003978,False
2002-12-31,22.929032258064517,13.744670198882645,False
2003-01-31,23.72258064516129,13.738302240819996,False
2003-02-28,24.467857142857145,13.750458831443034,False
2003-03-31,24.36676531877406,13.776843487633704,False
2003-04-30,25.39333333333333,13.78678734597462,False
2003-05-31,26.0,13.919560493714112,False
2003-06-30,22.44,13.937450947356613,False
2003-07-31,18.53548387096774,13.847171263189114,False
2003-08-31,18.774193548387096,13.800946691255405,False
2003-09-30,20.1223241627332,13.83893610661168,False
2003-10-31,21.88387096774193,13.829581625682277,False
2003-11-30,22.28,13.81952604356466,False
2003-12-31,22.38064516129032,13.720795567400408,False
2004-01-31,23.65806451612903,13.815485246978975,False
2004-02-29,23.893103448275863,13.773913727962563,False
2004-03-31,24.961290322580645,13.819538350711829,False
2004-04-30,23.15333333333333,13.753367726516489,False
2004-05-31,25.86774193548387,13.796000884352559,False
2004-06-30,21.75333333333333,13.880458835038493,False
2004-07-31,19.606451612903225,13.718593919415063,False
2004-08-31,19.258064516129032,13.793017606494447,False
2004-09-30,20.89333333333333,13.816759058939342,False
2004-10-31,21.406451612903226,13.900310300108481,False
2004-11-30,22.34,13.812479956531142,False
2004-12-31,22.396774193548385,13.873267553986528,False
2005-01-31,22.816129032258065,13.77272448636388,False
2005-02-28,25.9,13.91033354754497,False
2005-03-31,24.94193548387097,13.87846556209589,False
2005-04-30,25.506666666666668,13.902069029518229,False
2005-05-31,24.635483870967743,13.960628249531014,False
2005-06-30,23.066666666666663,14.031034541459642,False
2005-07-31,18.148387096774197,13.947496234813666,False
2005-08-31,19.61290322580645,13.917959068262165,False
2005-09-30,20.186666666666667,13.968149765386675,False
2005-10-31,21.56451612903226,13.948736523357692,False
2005-11-30,22.41,13.988378701266516,False
2005-12-31,22.72258064516129,13.956705842630521,False
2006-01-31,23.738709677419354,14.025720942388766,False
2006-02-28,25.064285714285717,14.048227965689401,False
2006-03-31,25.177419354838708,14.075017576767676,False
2006-04-30,24.396666666666665,14.092353679196492,False
2006-05-31,22.61290322580645,14.097975340938493,False
2006-06-30,21.57,14.13910434831781,False
2006-07-31,19.516129032258064,14.143957928969167,False
2006-08-31,19.270967741935483,14.150222574776787,False
2006-09-30,20.65,14.22991839803257,False
2006-10-31,23.125806451612902,14.319950538927205,False
2006-11-30,22.376666666666665,14.345663870912112,False
2006-12-31,21.996774193548383,14.320351518790973,False
2007-01-31,22.6,14.382899795410072,False
2007-02-28,24.514285714285712,14.407008833221784,False
2007-03-31,26.038709677419355,14.549619305248765,False
2007-04-30,24.863333333333333,14.558433758233397,False
2007-05-31,24.661290322580644,14.700039671988835,False
2007-06-30,20.92,14.792933737860446,False
2007-07-31,18.10322580645161,14.760272143737232,False
2007-08-31,19.31515241554826,14.800942221909805,False
2007-09-30,20.516666666666666,14.905636944361731,False
2007-10-31,21.52258064516129,14.965642937815016,False
2007-11-30,22.486666666666668,15.007169202043778,False
2007-12-31,22.58709677419355,15.087414869821803,False
2008-01-31,22.76774193548387,15.209909313658745,False
2008-02-29,23.582758620689653,15.28446442293402,False
2008-03-31,25.58709677419355,15.427464481837992,False
2008-04-30,23.74394497639919,15.581263912055876,False
2008-05-31,22.212903225806453,15.651060812156805,False
2008-06-30,20.633333333333333,15.813288845798684,False
2008-07-31,19.193548387096776,15.903245413196611,False
2008-08-31,19.52258064516129,16.05817110407029,False
2008-09-30,20.473333333333336,16.239336819468495,False
2008-10-31,21.72258064516129,16.42157405980866,False
2008-11-30,21.98333333333333,16.551885774374025,False
2008-12-31,21.858064516129037,16.69868667345815,False
2009-01-31,22.858064516129037,16.881024340630304,False
2009-02-28,24.057142857142857,17.08906734340662,False
2009-03-31,24.848387096774196,17.244637925512915,False
2009-04-30,25.03666666666667,17.4532460850555,False
2009-05-31,25.42258064516129,17.672133287847643,False
2009-06-30,24.216666666666665,17.9210858950194,False
2009-07-31,19.335483870967742,18.021994620203717,False
2009-08-31,19.425806451612903,18.116174457199264,False
2009-09-30,21.246666666666663,18.372871354153546,False
2009-10-31,21.26451612903226,18.542496483068444,False
2009-11-30,23.07333333333333,18.725221584472223,False
2009-12-31,22.548387096774192,18.92031339450342,False
2010-01-31,22.60967741935484,19.09755387622844,False
2010-02-28,24.39642857142857,19.358595553993393,False
2010-03-31,24.8,19.534832569207996,False
2010-04-30,24.80666666666667,19.76437531862192,False
2010-05-31,23.816129032258065,19.93710004581314,False
2010-06-30,23.290000000000003,20.20256883405572,False
2010-07-31,18.929032258064517,20.35702796590283,False
2010-08-31,19.151612903225807,20.518191935122015,False
2010-09-30,20.476666666666667,20.78460000086448,False
2010-10-31,21.91935483870968,21.015968820792207,False
2010-11-30,22.16333333333333,21.24694323587266,False
2010-12-31,21.62903225806452,21.466766367674435,False
2011-01-31,22.26774193548387,21.634625246525772,False
2011-02-28,24.7,21.95441693197734,False
2011-03-31,23.345161290322583,22.20996639261404,False
2011-04-30,25.05333333333333,22.45268408930395,False
2011-05-31,23.225806451612904,22.82254419851685,True
2011-06-30,21.896666666666665,23.036639932752202,True
2011-07-31,19.75483870967742,23.36626948815202,True
2011-08-31,19.33225806451613,23.583050255527176,True
2011-09-30,20.25333333333333,23.895543160622594,True
2011-10-31,22.251612903225805,24.247333680635705,True
2011-11-30,21.453333333333333,24.576268213481352,True
2011-12-31,21.929032258064517,24.845010126719146,True
2012-01-31,23.14516129032258,25.254781585244015,True
2012-02-29,25.03103448275862,25.599039697855133,True
2012-03-31,25.67096774193548,25.965362131998166,True
2012-04-30,25.84,26.266982798371988,True
2012-05-31,25.57741935483871,26.593703472204265,True
2012-06-30,23.43,26.88386024246993,True
2012-07-31,21.193548387096776,27.158716526064445,True
2012-08-31,20.05806451612903,27.42029079830083,True
2012-09-30,21.13,27.699659873891008,True
2012-10-31,23.41290322580645,28.069023625789576,True
2012-11-30,23.066666666666663,28.36810177584663,True
2012-12-31,24.106451612903225,28.66425650190993,True
2013-01-31,24.751908859548,28.9741653844226,True
2013-02-28,26.025,29.29415949925013,True
2013-03-31,25.60547499619342,29.578468733042385,True
2013-04-30,26.616666666666667,29.828201532679,True
2013-05-31,25.69032258064516,30.136152736173173,True
2013-06-30,24.19,30.318062306458643,True
2013-07-31,20.44516129032258,30.521094701671096,True
2013-08-31,19.23225806451613,30.631923381176748,True
2013-09-30,21.26333333333333,30.88849769278959,True
2013-10-31,21.56451612903226,31.110222268123184,True
2013-11-30,22.52,31.370064056784933,True
2013-12-31,22.648387096774197,31.6062262786115,True
2014-01-31,23.31290322580645,31.886598439440757,True
2014-02-28,25.052490174357,32.16921861228033,True
2014-03-31,24.677419354838708,32.47753436838583,True
2014-04-30,21.86972488199596,32.67955594695252,True
2014-05-31,21.86972488199596,32.85428901959536,True
2014-06-30,23.936666666666667,33.16978743703291,True
2014-07-31,21.91935483870968,33.41744186091748,True
2014-08-31,20.032258064516128,33.61965895299562,True
2014-09-30,21.096666666666668,33.88382510489635,True
2014-10-31,21.25483870967742,34.19436247202502,True
2014-11-30,22.09333333333333,34.49514163300535,True
2014-12-31,22.006451612903227,34.8576585930265,True
2015-01-31,22.851612903225806,35.14420268512794,True
2015-02-28,25.264285714285712,35.51705386279609,True
2015-03-31,25.72903225806452,35.82013468220497,True
2015-04-30,26.5,36.11758851379167,True
2015-05-31,24.06451612903226,36.36292303527551,True
2015-06-30,22.44,36.524080610988584,True
2015-07-31,20.793548387096774,36.695312777402684,True
2015-08-31,20.15806451612903,36.84526194857665,True
2015-09-30,20.87333333333333,37.00860467118934,True
2015-10-31,22.82903225806452,37.27156013903962,True
2015-11-30,22.223333333333336,37.517457274400726,True
2015-12-31,21.151612903225807,37.73188099353476,True
2016-01-31,22.50967741935484,37.946299976123115,True
2016-02-29,24.886206896551727,38.21952749948353,True
2016-03-31,22.567741935483877,38.422799817330386,True
2016-04-30,22.2923241627332,38.582345316414454,True
2016-05-31,19.26129032258065,38.727744725754285,True
2016-06-30,19.55666666666667,38.844792745769446,True
2016-07-31,20.4,39.10274982224952,True
2016-08-31,20.748387096774195,39.32468646315191,True
2016-09-30,22.616666666666667,39.59555824967745,True
2016-10-31,22.70967741935484,39.83318182078855,True
2016-11-30,23.53666666666667,40.0089724801329,True
2016-12-31,24.51935483870968,40.2303489685791,True
2017-01-31,23.219858003610817,40.317685972298754,True
2017-02-28,25.060714285714287,40.421125496020544,True
2017-03-31,22.37741935483871,40.48102335820849,True
2017-04-30,23.486666666666668,40.493301042173194,True
2017-05-31,20.56451612903226,40.513964422097104,True
2017-06-30,19.236666666666668,40.41586675245344,True
2017-07-31,21.23548387096774,40.45724335640858,True
2017-08-31,21.40322580645161,40.48578456136397,True
2017-09-30,21.946666666666665,40.42319956893708,True
2017-10-31,22.21935483870968,40.357092363739454,True
2017-11-30,22.34,40.19890459344571,True
2017-12-31,24.20967741935484,40.108775860827166,True
